Theta, Alpha, Low_beta, High_beta, Gamma
12, 91.572474, 402.721540, 13.118393, 50.147163, 20.714579 
16, 129.914397, 351.107716, 26.919089, 38.302536, 18.444872 
2018-09-04 21:42:53.085777
3, 95.298400, 451.157480, 18.683843, 29.495043, 12.976056 
7, 110.098857, 452.871172, 20.603352, 27.686297, 13.757215 
9, 442.655884, 43.931939, 17.244065, 31.979277, 13.679830 
12, 91.572474, 402.721540, 13.118393, 50.147163, 20.714579 
16, 129.914397, 351.107716, 26.919089, 38.302536, 18.444872 
2018-09-04 21:42:53.187193
3, 99.906912, 420.522987, 17.329789, 27.062715, 14.639202 
7, 96.279755, 427.268875, 17.165896, 22.910691, 13.530295 
9, 486.069816, 55.250658, 4.798284, 17.864473, 10.815102 
12, 101.716228, 411.313817, 9.504385, 38.108493, 19.492099 
16, 143.586120, 374.254728, 26.071409, 43.334589, 19.759654 
2018-09-04 21:42:53.288173
3, 99.906912, 420.522987, 17.329789, 27.062715, 14.639202 
7, 96.279755, 427.268875, 17.165896, 22.910691, 13.530295 
9, 486.069816, 55.250658, 4.798284, 17.864473, 10.815102 
12, 101.716228, 411.313817, 9.504385, 38.108493, 19.492099 
16, 143.586120, 374.254728, 26.071409, 43.334589, 19.759654 
2018-09-04 21:42:53.489194
3, 99.906912, 420.522987, 17.329789, 27.062715, 14.639202 
7, 96.279755, 427.268875, 17.165896, 22.910691, 13.530295 
9, 486.069816, 55.250658, 4.798284, 17.864473, 10.815102 
12, 101.716228, 411.313817, 9.504385, 38.108493, 19.492099 
16, 143.586120, 374.254728, 26.071409, 43.334589, 19.759654 
2018-09-04 21:42:53.590074
3, 99.906912, 420.522987, 17.329789, 27.062715, 14.639202 
7, 96.279755, 427.268875, 17.165896, 22.910691, 13.530295 
9, 486.069816, 55.250658, 4.798284, 17.864473, 10.815102 
12, 101.716228, 411.313817, 9.504385, 38.108493, 19.492099 
16, 143.586120, 374.254728, 26.071409, 43.334589, 19.759654 
2018-09-04 21:42:53.690849
3, 123.072760, 440.429850, 20.571107, 30.858152, 19.450931 
7, 111.380915, 447.286667, 18.824215, 25.842646, 17.204290 
9, 527.526893, 76.497090, 19.507785, 18.252378, 22.452322 
12, 142.111623, 383.060439, 33.283017, 43.297582, 28.572299 
16, 160.403008, 374.040264, 17.119564, 37.317640, 30.997579 
2018-09-04 21:42:53.892484
3, 123.072760, 440.429850, 20.571107, 30.858152, 19.450931 
7, 111.380915, 447.286667, 18.824215, 25.842646, 17.204290 
9, 527.526893, 76.497090, 19.507785, 18.252378, 22.452322 
12, 142.111623, 383.060439, 33.283017, 43.297582, 28.572299 
16, 160.403008, 374.040264, 17.119564, 37.317640, 30.997579 
2018-09-04 21:42:53.993678
3, 123.072760, 440.429850, 20.571107, 30.858152, 19.450931 
7, 111.380915, 447.286667, 18.824215, 25.842646, 17.204290 
9, 527.526893, 76.497090, 19.507785, 18.252378, 22.452322 
12, 142.111623, 383.060439, 33.283017, 43.297582, 28.572299 
16, 160.403008, 374.040264, 17.119564, 37.317640, 30.997579 
2018-09-04 21:42:54.094398
3, 123.072760, 440.429850, 20.571107, 30.858152, 19.450931 
7, 111.380915, 447.286667, 18.824215, 25.842646, 17.204290 
9, 527.526893, 76.497090, 19.507785, 18.252378, 22.452322 
12, 142.111623, 383.060439, 33.283017, 43.297582, 28.572299 
16, 160.403008, 374.040264, 17.119564, 37.317640, 30.997579 
2018-09-04 21:42:54.195163
3, 182.382495, 414.440598, 34.122799, 35.621738, 22.874359 
7, 170.558706, 430.563349, 36.234833, 35.865781, 21.498862 
9, 701.181135, 90.284795, 20.658552, 22.897660, 21.615041 
12, 195.330708, 417.861074, 63.269449, 37.015276, 35.128271 
16, 156.308380, 401.333605, 11.506948, 35.759540, 31.437842 
2018-09-04 21:42:54.396343
3, 182.382495, 414.440598, 34.122799, 35.621738, 22.874359 
7, 170.558706, 430.563349, 36.234833, 35.865781, 21.498862 
9, 701.181135, 90.284795, 20.658552, 22.897660, 21.615041 
12, 195.330708, 417.861074, 63.269449, 37.015276, 35.128271 
